,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-02-12 23:42:39,0.06083685726842096,0.07633165681918025,0.08231607988671295,0.04457610234874618
2004-02-12 23:52:39,0.06048137116070116,0.07487987694711584,0.08100400410176273,0.04337003759949053
2004-02-13 00:02:39,0.05913394208701527,0.07498149323697396,0.0795300063479662,0.0444410371600163
2004-02-13 00:12:39,0.060678206943698076,0.07566306948581468,0.0799371063040185,0.04406064749255203
2004-02-13 00:22:39,0.060732848283607165,0.07454006543288202,0.07784852776014438,0.04454309292445807
2004-02-13 00:32:39,0.06110459495092494,0.07638942331168495,0.07802304800039048,0.04366516919771319
2004-02-13 00:42:39,0.06074764392792568,0.07522764783436652,0.0787712290639192,0.04457981346745285
2004-02-13 00:52:39,0.06091508374432311,0.07495073001611359,0.07895307388056026,0.04350720250012064
2004-02-13 01:02:39,0.0588802187606811,0.07451008350017041,0.0785152595341567,0.04434293666682817
2004-02-13 01:12:39,0.060841398505785946,0.07619126910493654,0.08101245177987182,0.044847697641484906
2004-02-13 01:22:39,0.06119073196933391,0.07577186386053981,0.08181571365789307,0.04384042189559874
2004-02-13 01:32:39,0.06205762000097632,0.07565369402802803,0.07986786464182839,0.04357302602665992
2004-02-13 01:42:39,0.06005605742467886,0.07526632159773386,0.0810239269495577,0.044224522681770476
2004-02-13 01:52:39,0.060578739196249114,0.07536940280287142,0.08169432101176803,0.04352429317837648
2004-02-13 02:02:39,0.05935529078568237,0.07500517603398567,0.0789331022022554,0.04410366717124713
2004-02-13 02:12:39,0.061484105669221585,0.07577635626739569,0.08110391132379512,0.04393232091410569
2004-02-13 02:22:39,0.06068133209629324,0.07605029542458094,0.07910474144245304,0.04401606523755873
2004-02-13 02:32:39,0.06147541383856547,0.07594565164314604,0.07998090727086188,0.044492797499876294
2004-02-13 02:42:39,0.060370281752037826,0.07639586893891263,0.07926002246203386,0.044407246447579145
2004-02-13 02:52:39,0.061071390204599146,0.07549738756775183,0.07822232530885241,0.04487850969285481
2004-02-13 03:02:39,0.05984315640412123,0.07583763855656987,0.07918467698618076,0.044272816055469906
2004-02-13 03:12:39,0.06109478001855552,0.07534572000585875,0.07944723863469874,0.043947165388933604
2004-02-13 03:22:39,0.060354411836515236,0.07573397138532119,0.07926934908931098,0.04443473802431628
2004-02-13 03:32:39,0.060180819375945625,0.07585790321793048,0.07996962742321381,0.04399873040675675
2004-02-13 03:42:39,0.060264905512963755,0.07666038380780288,0.07849206504223821,0.044152253528003005
2004-02-13 03:52:39,0.06067640021485369,0.07592524049025784,0.07854489965330273,0.04421187557986077
2004-02-13 04:02:39,0.06119356413887348,0.07642443478685447,0.079676253723326,0.0446150690951693
2004-02-13 04:12:39,0.06040636749841267,0.07535934371795482,0.07891977147321572,0.04387265003173809
2004-02-13 04:22:39,0.05983588065823496,0.07574739977537917,0.08042340934615949,0.04363279457004579
2004-02-13 04:32:39,0.05987435909956474,0.0752934225303967,0.07884989501440509,0.04390624542213849
2004-02-13 04:42:39,0.061043752136334624,0.07541252014258426,0.0798130768103908,0.044983446457345276
2004-02-13 04:52:39,0.06009761218809474,0.07588119537086724,0.07928375408955578,0.04405317642462862
2004-02-13 05:02:39,0.0601366277650274,0.07423126129205364,0.07921802822403426,0.04362551882415955
2004-02-13 05:12:39,0.06129381317447085,0.07660627960349607,0.08179481419991186,0.04500556667805913
2004-02-13 05:22:39,0.05982909321744206,0.0754155964646707,0.07946764978758683,0.0439756824063661
2004-02-13 05:32:39,0.060349235802528746,0.07615669710435026,0.0781843351726152,0.04350061038136483
2004-02-13 05:42:39,0.05949455539821238,0.0747451535719511,0.07967058938424719,0.04406787440792853
2004-02-13 05:52:39,0.06227354851311058,0.07567566775721458,0.08063938668880309,0.044512427364615866
2004-02-13 06:02:39,0.060695004638898126,0.0755180428731869,0.08098881781336982,0.0438497973533851
2004-02-13 06:12:39,0.061149470188974,0.07702641730553232,0.07985126226866551,0.044780702182722246
2004-02-13 06:22:39,0.060680306655597975,0.07537296743004984,0.08042785292250598,0.044108989696761185
2004-02-13 06:32:39,0.06059138629815882,0.07610049318814387,0.07806118462815541,0.04423795107182817
2004-02-13 06:42:39,0.06125167244494353,0.07606753259436429,0.08086913423506951,0.043199277308460786
2004-02-13 06:52:39,0.061404804922114836,0.0751655842570438,0.08101772547487628,0.04421534254602133
2004-02-13 07:02:39,0.0622052346305968,0.07613985057864074,0.07911997656135467,0.04429034620830978
2004-02-13 07:12:39,0.060338200107426694,0.07435656037892473,0.0794949460422867,0.04341720787147686
2004-02-13 07:22:39,0.06059329068802191,0.07682880023438628,0.0792975242931785,0.04369915523218794
2004-02-13 07:32:39,0.060206064749254794,0.07510762244250146,0.07820494164754102,0.04305561795009388
2004-02-13 07:42:39,0.05997924703354633,0.07509644025587121,0.0792119244103712,0.04393407881244077
2004-02-13 07:52:39,0.06020879925777531,0.07533053371746644,0.07936696127740511,0.04430660676790732
2004-02-13 08:02:39,0.05925743444504048,0.07493930367693684,0.07802900532252541,0.043765760046875914
2004-02-13 08:12:39,0.06010679232384361,0.0761532789686995,0.08112373651057163,0.043833048488694154
2004-02-13 08:22:39,0.059880951218321106,0.07545656526197572,0.08152033790712426,0.04397299672835442
2004-02-13 08:32:39,0.060054592509399984,0.0750059573221347,0.07903198398359286,0.043597294789783234
2004-02-13 08:42:39,0.06054812246691677,0.07563240392597295,0.08204297084818532,0.04350734899164848
2004-02-13 08:52:39,0.06100883832218326,0.0762169051223204,0.08019874017285974,0.04410776893402856
2004-02-13 09:02:39,0.06148542409297283,0.07523946481761774,0.08092621710044429,0.04359822256946006
2004-02-13 09:12:39,0.061330924361540695,0.07666331363836076,0.08045803017725496,0.04443507983788099
2004-02-13 09:22:39,0.0601477611211479,0.076113482103618,0.07976722496215587,0.04399121050832451
2004-02-13 09:32:39,0.061197958884710496,0.07671976170711482,0.0800654817129741,0.044655012451778504
2004-02-13 09:42:39,0.05939259729478896,0.07556511548415433,0.07714697983299952,0.04284012891254295
2004-02-13 09:52:39,0.06043332193954711,0.07583890814981205,0.07772835587675178,0.043916988134184785
2004-02-13 10:02:39,0.06097573123687632,0.07578075101323319,0.07987616582840912,0.044015381610428624
2004-02-13 10:12:39,0.060270521021533574,0.07571053274085637,0.08010269056106215,0.04415274183309594
2004-02-13 10:22:39,0.06063450363787254,0.07650832560183604,0.08095429464329269,0.043819424776599086
2004-02-13 10:32:39,0.05984105669222102,0.07508105864544126,0.080532106059866,0.04394672591434975
2004-02-13 10:42:39,0.05975350358904179,0.07662698373944049,0.08240373065091075,0.043659211875578405
2004-02-13 10:52:39,0.06006631183163184,0.07580458030177194,0.07954631573807354,0.04369490697787836
2004-02-13 11:02:39,0.05967386102837012,0.07593227208359739,0.07858313394208714,0.04497670784706141
2004-02-13 11:12:39,0.059919673812197885,0.07487865618438407,0.07799311489818768,0.043641681722738884
2004-02-13 11:22:39,0.060456125787391436,0.07606860686556913,0.0796775233165677,0.04346891938082804
2004-02-13 11:32:39,0.059075638458908,0.07513662776502672,0.0780895063235504,0.04389149860832908
2004-02-13 11:42:39,0.061991210508324825,0.07543327310903879,0.08012178329019903,0.04445588163484405
2004-02-13 11:52:39,0.060446017871965636,0.07625025636017364,0.07950993700864302,0.04384374237023185
2004-02-13 12:02:39,0.06024796132623611,0.07575150153816064,0.0807762097758678,0.04486576492992676
2004-02-13 12:12:39,0.06038634698959867,0.07533341471751555,0.07877816299623865,0.043779627911517675
2004-02-13 12:22:39,0.061081156306459924,0.07512271106987631,0.07751154841544965,0.04341789149860698
2004-02-13 12:32:39,0.061375701938570906,0.07686288392987865,0.08169436984227725,0.0444745348893976
2004-02-13 12:42:39,0.0620118169832504,0.07615376727379287,0.07753435226329404,0.04397719615215444
2004-02-13 12:52:39,0.060469847160505935,0.07479002881000019,0.07949846183895651,0.043395673616874554
2004-02-13 13:02:39,0.060986620440450855,0.07550686068655667,0.07921841886810838,0.04379554665755023
2004-02-13 13:12:39,0.06028204502172959,0.07526822598759683,0.07781913179354485,0.04439455051516081
2004-02-13 13:22:39,0.06189384247277711,0.07669554177449987,0.07940553737975471,0.04418999951169332
2004-02-13 13:32:39,0.06044797109233776,0.07519341764734594,0.07711533766297167,0.044301919039014113
2004-02-13 13:42:39,0.06085819620098607,0.07632775037843649,0.08089633282875118,0.043892719371061706
2004-02-13 13:52:39,0.0600083988475997,0.07529884271692958,0.07659338834903974,0.04344914302456025
2004-02-13 14:02:39,0.06126466136041765,0.07548601005908466,0.07889071732018084,0.0429733385419192
2004-02-13 14:12:39,0.06060857463743274,0.07592358025294157,0.079821182674935,0.043907515015380205
2004-02-13 14:22:39,0.0610793495776159,0.07608232823868345,0.07982875140387717,0.043899067337270906
2004-02-13 14:32:39,0.06134425509058086,0.07599028272864854,0.07890658723570504,0.044307583378093304
2004-02-13 14:42:39,0.06113921578201976,0.07668011133356047,0.07909780751013164,0.044933688168366286
2004-02-13 14:52:39,0.06045514917720538,0.07480189462376038,0.07760115240001896,0.04313277015479134
2004-02-13 15:02:39,0.061760144538307124,0.0755102788222079,0.07877552614873778,0.04368396894379442
2004-02-13 15:12:39,0.060030763220860234,0.07533780946335222,0.07708979930660602,0.04355144294154842
2004-02-13 15:22:39,0.05960222667122364,0.0755066165340096,0.07768103911323788,0.0430521021534241
2004-02-13 15:32:39,0.060471800380877294,0.07514834708725975,0.07687216172664638,0.04409277796767284
2004-02-13 15:42:39,0.05972952780897486,0.0758455490990768,0.07828961375067046,0.04394994872796407
2004-02-13 15:52:39,0.06158918892523999,0.07597128766052996,0.07809521949313832,0.04397968650812892
2004-02-13 16:02:39,0.05963772645148665,0.0753434738024316,0.07792377557497927,0.043990331559156895
2004-02-13 16:12:39,0.059425069583475015,0.07495746862639648,0.07772601201230472,0.044445480736362564
2004-02-13 16:22:39,0.06048405683871267,0.07505542262805767,0.07599140583036265,0.04383705259045722
2004-02-13 16:32:39,0.060222569461398846,0.07526041310610854,0.0771627520875042,0.043578543874211235
2004-02-13 16:42:39,0.06019185507104824,0.07554074906001292,0.07970965379168889,0.043947946677082454
2004-02-13 16:52:39,0.05948332438107282,0.07459397431515134,0.07718648371502528,0.04313052395136307
2004-02-13 17:02:39,0.06154226280580077,0.07548503344889855,0.07912788710386211,0.044156159968747
2004-02-13 17:12:39,0.0600713413740902,0.07565188729918387,0.0798252356072066,0.043453879583962594
2004-02-13 17:22:39,0.061402949362761854,0.07582035255627725,0.07857493041652422,0.044122125103763433
2004-02-13 17:32:39,0.060335465598905756,0.0758483324381065,0.08101513745788327,0.044054690170416994
2004-02-13 17:42:39,0.061820401386785954,0.07587499389618582,0.07894721421944403,0.04566057912983914
2004-02-13 17:52:39,0.05926383124175891,0.07492626593095353,0.07682733531910704,0.04354929439913911
2004-02-13 18:02:39,0.060582840959030625,0.07573240880902352,0.07770071780848646,0.04430201670003279
2004-02-13 18:12:39,0.05959495092533765,0.07507856828946731,0.07706059866204377,0.042941501049854426
2004-02-13 18:22:39,0.0615601836027146,0.07494721421944377,0.07919268518970649,0.044726597978415564
2004-02-13 18:32:39,0.06116460764685741,0.07526768885199352,0.07671297426632134,0.04437692270130243
2004-02-13 18:42:39,0.06097084818594666,0.07533380536158953,0.07653449875482139,0.04420626007129109
2004-02-13 18:52:39,0.06146218077054477,0.07542194443088016,0.08022398554616925,0.044666731774010995
2004-02-13 19:02:39,0.06008911567947612,0.07585878216709711,0.07877992089457465,0.04440793007470942
2004-02-13 19:12:39,0.05994228233800412,0.07579505835245859,0.0809704087113625,0.043320279310511974
2004-02-13 19:22:39,0.059244592021094326,0.0739043410322765,0.07851184139850569,0.04287225938766413
2004-02-13 19:32:39,0.06038400312515201,0.07593886420235334,0.07867410518091682,0.044085160408221725
2004-02-13 19:42:39,0.06047419307583326,0.07488895942184629,0.0777411006396796,0.04424737536012368
2004-02-13 19:52:39,0.06216949069778774,0.07611196835782931,0.07955881634845359,0.04398564383026352
2004-02-13 20:02:39,0.06053152009375401,0.07489555154060205,0.07781190487816728,0.04408027735729164
2004-02-13 20:12:39,0.06018555593534807,0.07594457737194163,0.07937365105717994,0.043319839835927854
2004-02-13 20:22:39,0.06093783876165799,0.07568948679134727,0.07927862688607802,0.04448859807607653
2004-02-13 20:32:39,0.05973260413106074,0.07436398261633852,0.0780520044924068,0.04423741393622605
2004-02-13 20:42:39,0.05966687826553973,0.07520718785096893,0.07732477171736887,0.04350988817813225
2004-02-13 20:52:39,0.05973997753796535,0.07457053567068683,0.07785238537037896,0.04391879486302905
2004-02-13 21:02:39,0.06089130328629302,0.07587172225206283,0.07716924654524134,0.044325650666534974
2004-02-13 21:12:39,0.060448312905902954,0.0760859905268806,0.07755891400947303,0.04485468040431529
2004-02-13 21:22:39,0.06067039406220952,0.07389311001513708,0.07586869476048629,0.04314107134137213
2004-02-13 21:32:39,0.05993666682943473,0.07388637140485314,0.07722393671565983,0.043312954734116435
2004-02-13 21:42:39,0.06166609697739078,0.07586893891303241,0.07893642267688852,0.04481293031886194
2004-02-13 21:52:39,0.060856389472141406,0.07540802773572923,0.07964368377362124,0.044140143561696085
2004-02-13 22:02:39,0.060806533522144164,0.07471536696127777,0.07854602275501753,0.04294423555837519
2004-02-13 22:12:39,0.06198134674544577,0.07591732994775056,0.08054997802627101,0.044798964793201425
2004-02-13 22:22:39,0.061027931051320476,0.07502705210215357,0.07840026368474998,0.04476532057229202
2004-02-13 22:32:39,0.060547341178768234,0.07524771717368942,0.07723174959714839,0.04476307436886455
2004-02-13 22:42:39,0.06128521900483403,0.07549699692367746,0.07961497143415196,0.04407319693344262
2004-02-13 22:52:39,0.06117046730797374,0.07468748474046513,0.07720601591874576,0.04407651740807549
2004-02-13 23:02:39,0.06174017286000256,0.07579437472532777,0.0784350798378817,0.04443034327847917
2004-02-13 23:12:39,0.06118252844377126,0.07475408955515338,0.07665667268909619,0.04377879779285975
2004-02-13 23:22:39,0.06083382977684378,0.07484340055666695,0.07778700131842332,0.04409004345915189
2004-02-13 23:32:39,0.0598276771326722,0.07488895942184651,0.07778329019971668,0.043488158601492875
2004-02-13 23:42:39,0.061063284340055306,0.0746377264514866,0.0779640607451534,0.04344767810928115
2004-02-13 23:52:39,0.0610013184237503,0.07412778944284357,0.07817281117242011,0.0436820645539319
2004-02-14 00:02:39,0.060415987108744976,0.07430914595439252,0.07807139020459954,0.04403994335660778
2004-02-14 00:12:39,0.059961521558669725,0.07468025782508844,0.07795102299916984,0.04355774207724863
2004-02-14 00:22:39,0.060195859172810826,0.0749798329996575,0.0776275208750426,0.04455652131451597
2004-02-14 00:32:39,0.06152536744958229,0.07555281019580956,0.07733111968357846,0.04391317935445941
2004-02-14 00:42:39,0.061171541579178194,0.07546174129596196,0.07898994091508302,0.04450324722886725
2004-02-14 00:52:39,0.06085853801455082,0.07505034425509008,0.07607031593339542,0.044690902876116066
2004-02-14 01:02:39,0.06123966013965461,0.07474940182626078,0.07907500366228795,0.04527682015723286
2004-02-14 01:12:39,0.06000918013574846,0.07506470042482505,0.07519776356267382,0.043814737047706366
2004-02-14 01:22:39,0.06150090336442142,0.075196005664338,0.078566531568924,0.04540646515943038
2004-02-14 01:32:39,0.060511792567995874,0.07535734166707282,0.07639420870159666,0.04338419844718855
2004-02-14 01:42:39,0.061437619024365994,0.07477943258948143,0.07651203672054274,0.0440477562380961
2004-02-14 01:52:39,0.061868352946921036,0.07502275501733452,0.07923765808877431,0.04385482689584334
2004-02-14 02:02:39,0.06162332145124253,0.0755955368914491,0.0774445529566873,0.04405327408564758
2004-02-14 02:12:39,0.06088744567605781,0.0751324283412276,0.07792323843937643,0.044743932809217866
2004-02-14 02:22:39,0.06074656965672083,0.07466844084183735,0.0775139411104054,0.04393354167683841
2004-02-14 02:32:39,0.06134835685336152,0.07480008789491649,0.07716275208750369,0.04366575516382495
2004-02-14 02:42:39,0.06020230480003863,0.07375438253820958,0.07785902631964377,0.04396655110112626
2004-02-14 02:52:39,0.060879046828457406,0.07506074515357161,0.08003530445822528,0.04515200937545642
2004-02-14 03:02:39,0.059487621465891496,0.0740199716783048,0.07606084281459011,0.04387279652326649
2004-02-14 03:12:39,0.06062649543434699,0.07596152155866957,0.07700385761023441,0.04399799794911709
2004-02-14 03:22:39,0.061269251428291815,0.07537438351482009,0.07968533619805623,0.04442160261731413
2004-02-14 03:32:39,0.059714683334146514,0.07554831778895486,0.08025958298745016,0.04459539039992064
2004-02-14 03:42:39,0.060784413301430563,0.0752814102251084,0.0769803701352603,0.0447908589286578
2004-02-14 03:52:39,0.06006308901801825,0.07486420235363048,0.08095009521949285,0.04478455979295727
2004-02-14 04:02:39,0.06012935201914105,0.0760384296108206,0.0778844670149908,0.04447263049953519
2004-02-14 04:12:39,0.05982992333610008,0.07448488695737103,0.0764506567703496,0.04397221544020585
2004-02-14 04:22:39,0.05994384491430178,0.07569461399482413,0.07683929879388633,0.04433072903950257
2004-02-14 04:32:39,0.061770496606279084,0.07520474632550392,0.07829034620831053,0.04390907759167779
2004-02-14 04:42:39,0.06061829190878409,0.07475731236876786,0.07776532057229299,0.04384144733629424
2004-02-14 04:52:39,0.06033282875140294,0.07493090482933734,0.07838541920992144,0.044327506225888574
2004-02-14 05:02:39,0.06055393329752407,0.0755727818741146,0.07812974266321535,0.044465061770593166
2004-02-14 05:12:39,0.06046589188925195,0.07552512329703576,0.07722808730895063,0.0440058108306054
2004-02-14 05:22:39,0.06080243175936288,0.0754108599052685,0.07755310317886617,0.04478748962351541
2004-02-14 05:32:39,0.05950158699155209,0.07415132574832725,0.07655700961961028,0.04358855412861847
2004-02-14 05:42:39,0.06172947897846555,0.07619288051174374,0.07889750476097471,0.043793007471066576
2004-02-14 05:52:39,0.06114287807021822,0.07547477904194524,0.0777448117583872,0.04441496166804907
2004-02-14 06:02:39,0.061066067679085796,0.0754099321255917,0.07711948825626207,0.04393979198202947
2004-02-14 06:12:39,0.061126129205526986,0.07449963377117949,0.07776092582645643,0.04427281605546999
2004-02-14 06:22:39,0.05973572928365598,0.07398408125396742,0.07868899848625348,0.04321978612236769
2004-02-14 06:32:39,0.05989345182870183,0.0751318912056253,0.077934029981933,0.04352414668684813
2004-02-14 06:42:39,0.061932858049708994,0.074400166023731,0.07837067239611244,0.044058987255235646
2004-02-14 06:52:39,0.06150510278822212,0.07512539674788793,0.0765549587382191,0.043803701352603516
2004-02-14 07:02:39,0.06124830313980119,0.07546452463499177,0.07843688656672651,0.04472029884271543
2004-02-14 07:12:39,0.061626104790272446,0.07490907759167842,0.07957790907759134,0.043944772693977965
2004-02-14 07:22:39,0.059835538844669856,0.07504653547536484,0.07857038917915929,0.04393090482933613
2004-02-14 07:32:39,0.06017232286732718,0.07479432589481876,0.07725430929244542,0.044604082230576436
2004-02-14 07:42:39,0.06105849895014326,0.07486893891303299,0.07751237853410847,0.04320010742711892
2004-02-14 07:52:39,0.06151745690707538,0.07474847404658416,0.07631251525953438,0.04490097172713359
2004-02-14 08:02:39,0.060232775037843134,0.07495370867718133,0.07716035939254817,0.043798134674543285
2004-02-14 08:12:39,0.061497094584696356,0.0746253723326333,0.07898745055910945,0.04415694125689593
2004-02-14 08:22:39,0.06152824844963106,0.07492279896479286,0.07754958738219626,0.04462517701059474
2004-02-14 08:32:39,0.06209185018799684,0.07499672835587612,0.07779623028468168,0.044119048781677515
2004-02-14 08:42:39,0.060523072415644606,0.07462937643439599,0.07594208701596751,0.04377728404707081
2004-02-14 08:52:39,0.061782167098002425,0.07448786561843788,0.07652873675472471,0.044126715171637736
2004-02-14 09:02:39,0.060193905952438516,0.07424034376678439,0.07496977391474177,0.04391679281214739
2004-02-14 09:12:39,0.06121802822403413,0.07487660530299299,0.0767705942672977,0.043947556033008
2004-02-14 09:22:39,0.06075311294496784,0.07394491918550689,0.07776195126715112,0.04390722203232443
2004-02-14 09:32:39,0.06048308022852648,0.07282421016651139,0.07733126617510579,0.0434305386005164
2004-02-14 09:42:39,0.061141901460031615,0.07424219932613843,0.07856672689096139,0.043563699399383364
